pl_name,pl_rade,pl_bmasse
"K2-263 b",2.41000000,14.80000000
"WASP-41 b",13.20420200,310.51991000
"TOI-2136 b",2.09000000,15.00000000
"TOI-2202 b",11.32107051,310.83618205
"TOI-3261 b",3.82000000,30.30000000
"HD 80606 b",11.56766808,1323.46926959
"KELT-9 b",19.98564700,775.50520000
"CoRoT-1 b",19.22343500,390.93090000
"WASP-17 b",21.65578800,151.60491000
"WASP-18 b",13.89913607,3241.84975140
"WASP-26 b",14.79588000,329.90754000
"WASP-6 b",13.72000000,160.00000000
"KELT-6 b",14.57170000,165.27160000
"WASP-121 b",20.90478500,375.99289000
"GQ Lup b",51.56140000,9852.73000000
"TOI-677 b",13.11453000,392.83788000
"Kepler-25 b",2.70400000,10.79716709
"Kepler-128 c",1.52100000,3.38000000
"TOI-1199 b",10.51402390,75.96098927
"Kepler-11 f",2.84500000,18.46561699
"WASP-49 b",13.42838200,126.81417000
"WASP-49 b",12.44199000,117.59710000
"WASP-63 b",14.90797000,107.74437000
"KELT-6 b",13.37200000,136.66100000
"WASP-101 b",16.02887000,162.09330000
"WASP-107 b",10.35711600,37.82177000
"HD 28109 d",3.25000000,5.68100000
"Kepler-65 b",1.52100000,2.45456926
"TOI-1244 b",2.37611439,6.60000000
"NGTS-35 b",10.90000000,152.00000000
"K2-97 b",14.68379000,152.55840000
"WASP-127 b",14.69499900,52.34660100
"WASP-127 b",15.35633000,57.20940000
"Kepler-5 b",16.04007900,675.70658000
"WASP-18 b",14.60000000,3241.70000000
"KELT-7 b",17.93440000,441.78370000
"Kepler-62 c",0.54000000,4.00000000
"Kepler-49 b",2.30000000,8.00000000
"Kepler-12 b",19.12255400,136.66690000
"WASP-49 b",12.49803500,126.81417000
"WASP-33 b",16.78000000,1303.00000000
"Qatar-1 b",12.73342400,405.23325000
"HD 149026 b",8.29466000,120.77540000
"TOI-7510 c",10.81000000,131.00000000
"HAT-P-16 b",14.44800000,1332.60500000
"Kepler-9 c",8.10600000,27.28726784
"HAT-P-20 b",9.71800000,2302.89900000
"CoRoT-1 b",16.58932000,359.14790000
"GJ 436 b",4.20000000,23.10000000
"HAT-P-2 b",12.96881300,2765.12100000
"HAT-P-32 b",19.61575000,263.79890000
"HD 149026 b",9.11300000,116.95700000
"HD 209458 b",15.23303100,216.76006000
"HD 80606 b",10.98000000,1252.20000000
"TOI-1759 b",3.06000000,6.80000000
"K2-31 b",46.00000000,551.00000000
"HAT-P-1 b",13.92157800,166.86075000
"HAT-P-1 b",15.24424000,168.44990000
"HAT-P-1 b",14.78467100,166.86075000
"XO-2 N b",11.02965600,188.47319000
"TrES-4 b",20.60214200,157.00802000
"HAT-P-4 b",14.98643300,216.12440000
"WASP-88 b",16.36514000,133.48860000
"WASP-159 b",15.46842000,174.80650000
"CoRoT-18 b",14.68379000,1099.69180000
"HAT-P-1 b",13.64135300,166.54292000
"WASP-77 A b",13.56289000,559.38080000
"HAT-P-29 b",12.40836300,214.85308000
"TRAPPIST-1 e",0.91000000,0.77200000
"HD 63433 c",2.58229101,17.20000000
"K2-3 c",1.58200000,2.68000000
"WASP-15 b",16.00645200,172.26386000
"HAT-P-13 b",14.25800000,270.46200000
"WASP-16 b",13.65256200,264.43456000
"HAT-P-4 b",14.23543000,216.12440000
"WASP-7 b",15.40116600,311.47340000
"WASP-7 b",10.25623500,305.11680000
"WASP-8 b",11.63494200,677.61356000
"WASP-21 b",12.89035000,92.17070000
"HAT-P-16 b",14.45961000,1332.66119000
"WASP-37 b",13.00200000,572.07000000
"WASP-38 b",11.99360935,858.13669890
"WASP-38 b",12.21781000,861.31930000
"WASP-39 b",14.23543000,88.99240000
"WASP-38 b",13.78707000,1093.33520000
"WASP-48 b",18.71903000,327.68273000
"WASP-48 b",15.65000000,288.00000000
"Qatar-2 b",14.05608600,785.04010000
"HAT-P-41 b",18.88716500,252.67485000
"WASP-77 A b",13.56289000,560.33429000
"WASP-101 b",15.80000000,158.91000000
"WASP-69 b",9.11300000,82.63200000
"WASP-69 b",11.84791300,79.45750000
"TOI-329 b",4.94057819,40.40000000
"K2-261 b",9.52763359,59.75174052
"K2-39 b",6.40000000,37.60000000
"TOI-1260 b",2.34000000,8.60000000
"WASP-26 b",14.79585452,324.18497514
"WASP-26 b",13.63014400,324.18660000
"TrES-1 b",12.11000000,238.36000000
"TrES-4 b",19.12255400,291.45011000
"TrES-4 b",18.04649000,247.90740000
"WASP-10 b",14.34752000,940.77680000
"WASP-16 b",11.30000000,272.00000000
"WASP-18 b",12.39715400,3241.86600000
"WASP-2 b",11.91516700,279.69040000
"WASP-2 b",12.11692900,295.89973000
"WASP-3 b",16.29788600,654.72980000
"WASP-7 b",11.99363000,397.28750000
"XO-2 N b",11.16400000,179.56600000
"HAT-P-40 b",19.39157000,184.65923000
"LTT 1445 A b",1.43000000,2.32000000
"K2-29 b",13.33871000,232.01590000
"Kepler-36 c",3.96200000,16.27285379
"WASP-41 b",13.22662000,298.76020000
"TOI-1723 b",3.29206019,10.40000000
"TOI-771 b",1.36000000,2.47000000
"NGTS-20 b",11.99360935,947.12865286
"TOI-1516 b",15.24421375,1004.33776612
"TOI-2152 A b",14.35870428,899.45439181
"TOI-3693 b",12.59889431,324.18497514
"TOI-6054.02",2.82000000,9.30000000
"TOI-1260 b",2.41000000,8.56000000
"Qatar-6 b",13.04725353,217.07680198
"TOI-5800 b",2.68000000,10.80000000
"TOI-6420 b",11.93756445,2606.19293740
"TOI-2015 b",3.30900000,9.20000000
"TOI-558 b",12.17295304,1147.36054927
"Kepler-77 b",10.76000000,225.65000000
"CoRoT-19 b",14.46000000,352.78000000
"TOI-5386 A b",14.70618268,155.10026262
"TIC 172900988 b",11.30000000,837.00000000
"Kepler-68 b",2.35389000,6.35660000
"HD 1397 b",11.46680700,116.64361000
"TOI-201 b",11.29867200,133.48860000
"HD 63433 c",2.69200000,15.53900000
"HD 63935 b",2.99000000,10.80000000
"HD 63935 b",2.91575244,10.50000000
"HD 25463 c",1.36354953,4.30000000
"HD 135694 b",2.53201320,6.10000000
"HD 235088 b",2.07506422,4.20000000
"HD 235088 b",1.98200000,4.15000000
"HD 6061 b",2.45000000,10.80000000
"TOI-1710 b",5.20315158,22.40000000
"TRAPPIST-1 f",1.04600000,0.93400000
"TRAPPIST-1 b",1.12100000,1.01700000
"WASP-132 c",1.85000000,37.35000000
"TOI-2379 b",11.72459381,1830.69162432
"WASP-66 b",15.58051000,753.25710000
"HD 207897 b",2.34302132,14.80000000
"TOI-1728 b",5.05000000,26.78000000
"HATS-58 A b",12.27385500,327.36490000
"TOI-2714 b",13.72000000,228.00000000
"WASP-136 b",15.46842000,479.92330000
"TOI-7149 b",13.20000000,224.00000000
"TOI-6008 b",1.03000000,4.00000000
"Kepler-19 b",2.20900000,6.10000000
"CoRoT-30 b",11.30988100,921.70700000
"Kepler-91 b",15.51300000,279.68000000
"WASP-118 b",16.14096000,163.36462000
"TOI-251 b",2.74000000,317.83000000
"Kepler-25 b",2.74800000,8.70000000
"Kepler-102 f",0.88000000,5.20000000
"HAT-P-51 b",13.50682174,97.57332095
"TOI-1338 b",7.66100000,11.30000000
"K2-138 f",2.90400000,1.63000000
"HIP 41378 f",9.20000000,12.00000000
"HAT-P-49 b",15.83831700,562.55910000
"TOI-3894 b",15.27784069,260.61929374
"WASP-173 A b",14.40356500,1102.87010000
"K2-27 b",4.45000000,29.10000000
"Kepler-126 c",1.60800000,1.27942148
"HD 152843 c",5.94000000,9.67000000
"TOI-3884 b",6.43000000,32.59000000
"Kepler-18 c",5.49000000,17.30000000
"TOI-3984 A b",7.90000000,44.00000000
"TOI-2107 b",13.57407563,263.79757781
"WASP-22 b",13.43959100,196.10111000
"LTT 1445 A b",1.38000000,2.20000000
"Kepler-422 b",12.89000000,136.66000000
"HD 110067 f",2.60100000,5.04000000
"TOI-269 b",2.77000000,8.80000000
"Kepler-91 b",15.32270300,257.44230000
"GJ 3929 b",1.15000000,1.21000000
"Kepler-109 b",2.49000000,4.90000000
"HD 135344 A b",16.25302201,3178.28407000
"TOI-2345 b",1.50400000,3.49000000
"CoRoT-12 b",15.13215000,281.91521000
"HIP 94235 b",3.00000000,379.00000000
"Qatar-7 b",19.05530000,597.52040000
"WASP-142 b",17.14977000,266.97720000
"TOI-1751 b",2.77000000,14.50000000
"WASP-185 b",14.01125000,311.47340000
"HATS-2 b",13.09200000,427.46300000
"HD 260655 b",1.24000000,2.14000000
"WASP-55 b",14.72860064,186.24744650
"HD 63433 b",2.14000000,21.75500000
"TOI-1853 b",3.46000000,73.20000000
"HATS-4 b",11.43318000,416.03947000
"TOI-4087 b",13.04725353,232.01473711
"TOI-2382 b",12.25141591,235.19302118
"WASP-58 b",16.02887000,308.29510000
"HATS-59 b",12.62133400,256.17098000
"TOI-2095 b",1.25000000,4.10000000
"TOI-1295 b",15.69257298,451.31633794
"TRAPPIST-1 b",1.11600000,1.37400000
"TOI-2322 b",0.99400000,2.31000000
"HD 118203 b",12.06086323,725.28442477
"HD 80653 b",1.61300000,5.72000000
"TOI-1794 b",3.29701268,8.70000000
"Kepler-10 b",1.48070890,4.60853500
"WASP-89 b",11.65736000,1875.19700000
"HIP 9618 c",3.42855926,7.00000000
"Kepler-289 b",2.15000000,7.30000000
"TOI-2010 b",11.81426566,408.72733140
"Kepler-55 c",2.35000000,69.80000000
"Kepler-75 b",11.77000000,3209.90000000
"Qatar-8 b",14.40356500,117.91493000
"Kepler-41 b",14.45961000,179.89178000
"WASP-84 c",1.95000000,15.20000000
"TOI-3288 b",11.20898070,670.61793877
"GJ 3470 b",3.88000000,12.58000000
"pi Men c",2.04200000,4.82000000
"WASP-71 b",13.22662000,441.78370000
"TOI-4994 b",8.54124329,88.99195396
"K2-415 b",1.01500000,7.50000000
"TOI-3135 b",13.65253849,327.36325921
"TOI-1136 d",4.62115423,12.30000000
"WASP-81 b",16.01766100,231.69807000
"K2-108 b",5.28000000,59.40000000
"TOI-2992 b",13.75341932,1058.36859531
"HAT-P-21 b",11.47800000,1291.28900000
"HATS-55 b",14.02245900,292.72143000
"CoRoT-10 b",10.54766900,883.56740000
"WASP-56 b",12.24000000,181.47300000
"Kepler-11 b",1.92000000,7.45449199
"CoRoT-16 b",13.11000000,170.03200000
"WASP-136 b",15.46839337,479.92089457
"KOI-94 d",11.27000000,106.00000000
"HATS-44 b",11.96000300,177.98480000
"WASP-120 b",16.51085700,1541.47550000
"HAT-P-25 b",13.33900000,180.20200000
"WASP-197 b",14.44837612,403.32424848
"K2-3 d",1.52000000,2.80000000
"WASP-58 b",15.36000000,282.86000000
"TOI-238 b",1.40200000,3.40000000
"HR 2562 b",12.44199000,9534.90000000
"WASP-161 b",12.81188700,791.39670000
"TOI-4633 c",3.20000000,123.00000000
"TOI-1347 b",1.80000000,11.10000000
"CoRoT-5 b",15.55809200,151.92274000
"Kepler-65 d",1.58700000,4.14000000
"Kepler-289 b",2.49000000,3.70000000
"HD 17156 b",12.26262489,1036.12060682
"TOI-1173 b",9.01941098,28.30000000
"Kepler-363 c",2.41000000,66.40000000
"WASP-22 b",12.55408000,177.98480000
"OGLE-TR-113 b",12.45319900,394.10920000
"Kepler-1514 b",12.41957200,1678.14240000
"TOI-5573 b",9.75000000,112.00000000
"WASP-132 b",10.09929161,136.03055820
"HATS-10 b",10.86152100,167.17858000
"TOI-1799 b",1.42238884,4.00000000
"TOI-5542 b",11.30986153,419.53349724
"HIP 9618 b",3.75000000,8.40000000
"HAT-P-35 b",14.93000000,334.97900000
"TOI-782 b",2.73400000,19.10000000
"NGTS-27 b",15.64773706,188.47224535
"Kepler-91 b",14.57200000,241.54000000
"TOI-892 b",11.99360935,301.93698665
"TOI-763 b",2.28000000,9.79000000
"Kepler-289 d",2.68000000,4.00000000
"Kepler-10 b",1.47000000,3.58000000
"TOI-3980 b",14.45958510,187.51876013
"TOI-628 b",11.88154000,2011.86390000
"TOI-1685 b",1.70000000,3.09000000
"TOI-1899 b",11.09689089,212.94503269
"WASP-23 b",10.78305800,279.37257000
"Kepler-25 b",2.60000000,4036.30000000
"WASP-22 b",13.78707000,212.94610000
"WASP-56 b",10.53646000,143.02350000
"OGLE-TR-113 b",12.21781000,343.25640000
"TOI-1450 A b",1.13000000,1.25800000
"HD 21749 c",0.89200000,3.70000000
"TOI-2796 b",17.26183028,139.84449908
"HAT-P-42 b",14.34752000,279.69040000
"K2-30 b",13.40596400,198.00809000
"TOI-178 f",2.28700000,7.72000000
"TOI-332 b",3.20000000,57.20000000
"TOI-1181 b",14.57167491,375.03752026
"TRAPPIST-1 d",0.78400000,0.29700000
"HD 80653 b",1.61300000,5.60000000
"Kepler-102 b",0.46000000,1.10000000
"WASP-188 b",14.81827249,458.62639130
"WTS-2 b",15.27786700,355.96960000
"TOI-1136 b",1.90000000,31.00000000
"K2-19 b",7.74000000,28.50000000
"K2-60 b",7.65574700,135.39558000
"WASP-47 d",3.60000000,10.40000000
"WASP-47 e",1.82000000,9.10000000
"K2-237 b",18.49485000,508.52800000
"TOI-5789 c",2.86000000,5.00000000
"WASP-47 d",3.65000000,15.50000000
"WASP-47 b",12.90000000,383.00000000
"WASP-47 e",1.81700000,12.20000000
"CoRoT-19 b",13.33871000,346.43470000
"HATS-46 b",10.12172700,54.98459000
"TOI-1386 b",6.05284958,47.03860424
"Kepler-507 b",1.28400000,5.69692195
"Kepler-44 b",13.45080000,327.36490000
"HAT-P-36 b",14.16817600,587.98550000
"TOI-178 g",2.93900000,4.40000000
"K2-199 b",1.74000000,7.10000000
"TOI-5688 A b",10.30000000,124.00000000
"TOI-1438 c",2.75000000,10.60000000
"HAT-P-64 b",19.08889413,184.34047606
"TRAPPIST-1 f",1.04500000,1.03900000
"WASP-105 b",10.76064000,572.09400000
"WASP-84 b",10.55887800,220.57402000
"WASP-88 b",19.05530000,181.16310000
"K2-25 b",3.44000000,24.50000000
"TOI-5300 b",9.86390302,190.69704420
"TOI-5210 b",10.72699453,81.99972901
"LHS 1678 b",0.69600000,0.35000000
"TOI-1279 b",2.66146528,10.60000000
"K2-3 b",2.29000000,6.60000000
"TOI-5592 b",17.14974047,285.72773789
"WASP-47 d",3.57600000,13.10000000
"WASP-47 e",1.77300000,6.91000000
"WASP-47 e",1.80800000,6.77000000
"WASP-55 b",14.57200000,181.15500000
"K2-237 b",16.06246934,434.15360396
"K2-237 b",16.19697711,433.20011874
"HATS-54 b",11.96000300,241.55080000
"HD 63935 c",2.90000000,11.10000000
"55 Cnc e",1.87500000,7.99000000
"HD 136352 b",1.64300000,4.68000000
"K2-105 b",3.40000000,15.40000000
"TOI-1758 b",3.55736840,6.90000000
"TOI-216.01",11.29000000,200.00000000
"WASP-174 b",14.57170000,413.17900000
"GJ 9827 c",1.13000000,1.86000000
"HATS-32 b",14.00004100,292.40360000
"TOI-2180 b",11.32107051,875.61726129
"CoRoT-5 b",14.07850400,145.88397000
"TOI-2193 A b",19.83989584,298.75870258
"Kepler-102 e",2.22000000,8.93000000
"TOI-421 c",5.09000000,14.10000000
"HD 136352 b",1.48200000,4.62000000
"HD 219134 d",1.61000000,16.17000000
"TOI-3071 b",7.16000000,68.20000000
"K2-3 c",1.77000000,3.10000000
"HD 17156 b",11.43000000,1023.37000000
"TOI-3023 b",16.43236571,197.05361234
"TOI-1842 b",11.88151954,60.38739733
"TOI-3464 b",13.76462830,397.28550875
"KOI-94 d",10.31100000,79.60183370
"HD 136352 c",2.60800000,11.29000000
"TOI-2145 b",12.24020692,1805.26535176
"HD 136352 d",2.56200000,8.82000000
"pi Men c",2.11000000,4.30000000
"55 Cnc e",2.08000000,7.81000000
"HD 136352 b",1.66400000,4.72000000
"TOI-1774.01",2.78000000,8.50000000
"WASP-83 b",11.65736000,96.93815000
"TOI-1807 b",1.37000000,2.57000000
"WASP-100 b",18.94321000,645.19490000
"V1298 Tau e",8.23860081,368.68095212
"pi Men c",2.06000000,4.52000000
"HD 183579 b",3.49000000,20.40000000
"WASP-54 b",17.71022000,187.51970000
"WASP-98 b",12.33000000,263.79000000
"GJ 806 b",1.33100000,1.90000000
"WASP-156 b",5.71659000,40.68224000
"TOI-1437 b",2.43471042,10.40000000
"GJ 9827 b",1.62000000,3.42000000
"HATS-56 b",18.92079200,191.33366000
"HD 86226 c",2.16000000,7.25000000
"TOI-561 c",2.92706747,6.90000000
"WASP-177 b",17.71022000,161.45764000
"Kepler-10 c",2.35500000,11.29000000
"K2-32 c",3.48000000,8.10000000
"TOI-2842 b",12.84549188,117.59651059
"Kepler-18 b",2.00000000,6.90000000
"TOI-5340 b",15.07607904,270.15414595
"WASP-163 b",13.47321800,594.34210000
"K2-232 b",11.20900000,126.49634000
"WASP-173 A b",13.45080000,1172.79270000
"TOI-5218 b",9.86000000,657.00000000
"WASP-176 b",16.86954500,271.74465000
"HATS-57 b",12.76705100,1000.21101000
"TOI-2109 b",15.09849700,1595.49860314
"K2-19 b",7.46000000,44.00000000
"TOI-421 b",2.68000000,7.17000000
"TOI-1453 b",1.17300000,2.32000000
"TOI-677 b",13.11450742,392.20025424
"WASP-158 b",11.99363000,886.74570000
"TOI-544 b",2.01800000,2.89000000
"TRAPPIST-1 d",0.80400000,0.38800000
"HAT-P-36 b",12.89035000,486.27990000
"GJ 9827 b",1.57700000,4.91000000
"KELT-23 A b",14.82950700,298.12454000
"WASP-144 b",9.52765000,139.84520000
"TOI-1231 b",3.65000000,15.40000000
"HAT-P-54 b",10.58129600,578.45060000
"TOI-1736 b",3.18175535,12.30000000
"Gaia-1 b",13.77583728,533.95172376
"Kepler-40 b",13.11000000,699.20000000
"GJ 341 b",0.88000000,4.00000000
"LHS 1140 b",1.43000000,6.65000000
"HR 858 d",2.00100000,7.10000000
"HAT-P-21 b",11.47801600,1261.78510000
"K2-32 c",3.13400000,8.10000000
"TOI-257 b",7.16253867,43.86032017
"HAT-P-31 b",12.21781000,721.47410000
"WASP-60 b",9.86392000,174.80650000
"TOI-1347 c",1.60000000,6.40000000
"HD 118203 b",12.77823800,689.68764319
"HAT-P-52 b",11.30988100,259.98494000
"TOI-1753 b",2.47852533,16.60000000
"LHS 1815 b",1.08800000,8.70000000
"HAT-P-11 b",4.44997300,26.69772000
"TOI-1136 c",2.76948277,7.60000000
"HD 93963 A b",1.46954368,2.80000000
"GJ 143 b",2.61000000,22.70000000
"Kepler-18 c",4.26700000,19.74151127
"LHS 1478 b",1.24200000,2.33000000
"TOI-2583 A b",14.45958510,79.45710175
"KOI-94 c",3.80000000,7.80000000
"Kepler-18 d",5.11200000,24.07517665
"Kepler-396 c",5.30000000,17.90000000
"TOI-1130 b",3.66000000,19.80000000
"TOI-4860 b",8.70000000,86.70000000
"Kepler-423 b",13.36100000,189.10100000
"TOI-1298 b",9.42675277,113.14691289
"TOI-815 b",2.94000000,7.60000000
"KELT-24 b",12.71098411,1458.83238813
"TOI-519 b",11.87031056,166.85991368
"Kepler-77 b",10.76100000,136.66100000
"TOI-1296 b",13.79825524,94.71286529
"KOI-12 b",13.78707000,349.61300000
"WASP-60 b",9.64000000,163.35800000
"TOI-776 b",1.79800000,5.00000000
"HATS-60 b",12.92397700,210.40346000
"HATS-65 b",16.82470900,260.93843000
"TOI-5108 b",6.60000000,32.00000000
"Qatar-3 b",12.28506400,1369.84730000
"TOI-1453 c",2.22400000,2.95000000
"Kepler-4 b",4.12491200,23.83725000
"TOI-286 b",1.42000000,4.53000000
"TOI-2141 b",3.14700000,20.10000000
"Kepler-93 b",1.50000000,2.59000000
"HAT-P-26 b",6.33300000,18.75100000
"HD 28109 b",2.19900000,18.49600000
"TOI-1408 c",2.22000000,7.60000000
"TOI-4791 b",12.44196858,734.18362017
"Kepler-411 c",4.42100000,26.40000000
"CoRoT-5 b",15.55800000,148.42000000
"TOI-3877 b",11.67975789,99.79811980
"LTT 3780 b",1.32000000,2.47000000
"TOI-6324 b",1.05900000,1.17000000
"GJ 9827 b",1.58000000,3.69000000
"TOI-858 B b",14.06727078,349.61124770
"LP 714-47 b",4.70000000,30.80000000
"CoRoT-10 b",10.87000000,874.00000000
"HATS-69 b",10.59250500,183.38791000
"TOI-481 b",11.09691000,486.27990000
"WASP-169 b",14.61653600,178.30263000
"Kepler-75 b",11.76945000,3210.08300000
"HATS-8 b",9.78545700,46.08535000
"TOI-2989 b",12.55405838,953.48522100
"WASP-20 b",16.38755800,98.84513000
"TOI-1751 b",2.95078450,19.50000000
"TOI-5344 b",10.60369574,130.94530368
"TOI-778 b",15.40000000,878.00000000
"TOI-1269 b",2.40144286,6.40000000
"TOI-3785 b",5.14000000,14.95000000
"TOI-942 c",4.79300000,37.00000000
"HATS-29 b",14.02245900,207.54299000
"TOI-1064 c",2.65100000,2.50000000
"WASP-172 b",17.59813000,149.38010000
"TOI-3757 b",12.00000000,85.30000000
"TOI-663 b",2.27000000,4.45000000
"WASP-160 B b",12.21781000,88.35674000
"TOI-1669 c",2.29639770,13.00000000
"WASP-103 b",17.12700000,473.54700000
"WASP-103 b",18.45001400,467.21010000
"WASP-103 b",17.12735200,473.56670000
"WASP-103 b",17.12735200,462.44265000
"WASP-103 b",17.41875601,467.20775829
"WASP-103 b",22.72060388,464.02947422
"TOI-561 b",1.42500000,2.00000000
"Kepler-19 b",2.30100000,7.39828110
"HR 858 b",2.00400000,3.55000000
"Kepler-412 b",14.85192500,294.62841000
"XO-5 b",12.78000000,378.20000000
"NGTS-3 A b",16.58932000,756.43540000
"TOI-942 c",5.79000000,794.57500000
"TOI-757 b",2.50000000,10.50000000
"TOI-512 b",1.54000000,3.57000000
"HAT-P-54 b",10.58129600,241.55080000
"MASCARA-4 b",17.14977000,985.27300000
"TOI-1130 c",16.81347105,308.29355479
"TOI-1249 b",3.27103010,11.90000000
"K2-18 b",2.61000000,8.63000000
"WASP-42 b",11.91516700,159.23283000
"Kepler-8 b",15.87194400,187.51970000
"TOI-431 d",3.29000000,9.90000000
"K2-77 b",2.30000000,603.87700000
"HD 118203 b",12.73340208,688.41632956
"Kepler-102 d",1.34000000,4.54125234
"TOI-2095 c",1.33000000,7.40000000
"TOI-2529 b",11.54525012,743.71847238
"TOI-1064 b",2.58700000,13.50000000
"WASP-47 d",3.56700000,14.20000000
"WASP-55 b",14.57170000,181.48093000
"WASP-110 b",13.87671811,162.09248757
"TOI-3807 b",18.49481816,330.54154328
"HATS-24 b",15.63655500,718.29580000
"Kepler-45 b",11.19779100,158.91500000
"HAT-P-58 b",14.93036229,118.23216740
"TOI-622 b",9.23620010,96.30200732
"Kepler-407 b",1.07000000,3.20000000
"TOI-3919 b",12.31866979,1233.17421916
"CoRoT-4 b",13.00244000,232.33373000
"HD 207897 b",2.50100000,14.40000000
"K2-100 b",3.57000000,8.00000000
"K2-3 b",2.25000000,6.47000000
"TOI-431 b",1.28000000,3.07000000
"GJ 486 b",1.34300000,3.00000000
"TOI-2537 b",11.25381662,415.40172795
"TOI-3714 b",11.32107051,212.94503269
"WASP-73 b",13.00200000,597.50000000
"GJ 367 b",0.71800000,0.54600000
"KELT-12 b",19.95202000,301.93850000
"TOI-3688 A b",13.08088048,311.47183886
"HATS-74 A b",11.56766808,464.02947422
"TOI-1648 b",2.54000000,7.40000000
"K2-216 b",1.66000000,6.10000000
"TOI-2420 b",15.02003414,294.62693329
"LHS 1140 c",1.28200000,1.81000000
"NGTS-32 b",15.91675259,181.16219199
"K2-19 c",4.10000000,10.80000000
"HAT-P-37 b",13.20420200,381.39600000
"TOI-3364 b",12.22899794,530.77343969
"TOI-1235 b",1.73800000,6.91000000
"TOI-519 b",11.99363000,4449.62000000
"Kepler-25 b",2.71000000,9.60000000
"TOI-2981 b",13.40000000,638.00000000
"TOI-4551 b",11.85910158,473.56432643
"WASP-31 b",17.36274100,155.41887000
"TOI-942 b",4.81000000,826.35800000
"TOI-815 c",2.62000000,23.50000000
"TOI-1408 b",16.81347105,537.13000783
"TOI-1451 b",2.61143902,15.20000000
"TOI-4860 b",8.47398941,212.94503269
"TOI-837 b",8.63093000,381.39600000
"WASP-47 e",1.79000000,7.06000000
"HATS-13 b",13.58530800,188.15536000
"K2-55 b",4.43000000,44.00000000
"WASP-44 b",12.77826000,279.05474000
"TOI-1789 b",16.14093221,222.47988490
"Kepler-33 d",4.58000000,3.91000000
"K2-291 b",1.58200000,6.40000000
"HATS-45 b",14.41477400,222.48100000
"TOI-1130 c",16.81350000,309.56642000
"TOI-1135 b",9.02000000,51.42000000
"TOI-1994 b",13.67495645,7024.00779470
"TRAPPIST-1 e",0.91800000,0.62000000
"TOI-238 c",2.18000000,6.70000000
"WASP-42 b",12.10600000,158.90800000
"K2-121 b",7.16000000,51.00000000
"WASP-186 b",12.44196858,1341.23587754
"NGTS-5 b",12.73342400,72.78307000
"TOI-1803 c",4.29000000,8.00000000
"TOI-1294 b",10.12369881,63.90000000
"Kepler-78 b",1.20100000,1.68000000
"HAT-P-25 b",12.72221500,180.84527000
"Kepler-56 c",10.60000000,137.60000000
"WASP-85 A b",13.89916000,402.05495000
"Kepler-54 c",1.32000000,19.80000000
"Kepler-278 b",3.95500000,56.00000000
"Kepler-48 d",2.04000000,7.93000000
"Kepler-11 f",2.61000000,2.30000000
"K2-19 c",4.10000000,10.80000000
"Kepler-55 b",2.58000000,43.00000000
"DH Tau b",30.26430000,3496.13000000
"K2-99 b",12.37000000,287.00000000
"Kepler-105 b",5.52000000,5.10000000
"Kepler-51 d",9.32000000,5.60000000
"Kepler-345 c",1.30000000,2.20000000
"WASP-31 b",17.36300000,151.91600000
"K2-24 b",5.40000000,19.00000000
"Kepler-419 b",10.76064000,820.00140000
"Kepler-106 c",2.50000000,10.44000000
"TIC 365102760 b",6.21000000,19.20000000
"Kepler-30 d",8.80000000,23.10000000
"Kepler-107 d",0.86000000,7.70000000
"CoRoT-11 b",16.03000000,740.51000000
"TOI-1422 b",3.93681551,12.10000000
"Kepler-99 b",1.81200000,3.81256654
"K2-66 b",2.49000000,21.30000000
"WASP-89 b",11.65736000,1843.41400000
"HD 73583 b",2.79000000,10.20000000
"WASP-178 b",21.74546000,448.14030000
"OGLE-TR-132 b",12.89000000,320.99000000
"K2-138 g",3.01300000,4.32000000
"HAT-P-29 b",11.92637600,243.77561000
"HAT-P-29 b",12.38592367,245.68135861
"LHS 1140 b",1.72700000,6.98000000
"Kepler-415 b",1.21000000,119.90000000
"TOI-2154 b",16.28664896,292.40213444
"Kepler-11 c",3.05100000,11.14626911
"Kepler-52 c",1.84000000,45.40000000
"TOI-2145 b",12.41899699,1767.00000000
"Kepler-107 b",1.53600000,3.51000000
"OGLE-TR-56 b",14.57170000,286.04700000
"K2-100 b",3.88000000,21.80000000
"TOI-908 b",3.18600000,16.13700000
"K2-280 b",7.46000000,49.00000000
"GJ 1214 b",2.73300000,8.41000000
"COCONUTS-2 b",12.44196858,2542.62725600
"HD 3167 c",3.01000000,9.80000000
"HAT-P-45 b",15.98400000,283.49200000
"TOI-561 d",2.82000000,12.15000000
"TOI-1338 b",6.85000000,33.00000000
"Kepler-9 b",8.29000000,43.40000000
"Kepler-238 e",5.60000000,169.70000000
"Kepler-328 b",2.30000000,28.50000000
"Kepler-51 c",6.40000000,5.65000000
"Kepler-106 e",2.56000000,11.17000000
"Kepler-409 b",1.19000000,22.00000000
"Kepler-305 b",3.60000000,10.50000000
"Kepler-145 b",2.65000000,37.10000000
"Kepler-307 c",2.80000000,1.50000000
"Kepler-51 c",9.00000000,4.00000000
"Kepler-26 c",3.11000000,7.48000000
"TIC 172900988 b",11.25000000,942.00000000
"Kepler-103 b",3.48570000,11.67000000
"K2-3 b",2.14000000,6.48000000
"Kepler-30 c",12.30000000,640.00000000
"K2-24 c",7.82000000,27.00000000
"Kepler-29 b",2.55000000,5.00000000
"KOI-351 h",11.32109000,381.39600000
